Perturbation	Synergies	Non-synergies
[IRS1i]-[ROCK1i]	0	450
[IRS1i]-[Prosurvivali]	0	450
[IRS1i]-[Antisurvivali]	0	450
[CHUKi]-[GAB_fi]	0	327
[CHUKi]-[PTPN11i]	0	304
[CHUKi]-[GRAP2i]	0	349
[CHUKi]-[MAP3K11i]	0	349
[CHUKi]-[MAP3K4i]	0	349
[CHUKi]-[MAP2K4i]	0	256
[CHUKi]-[DUSP1i]	15	323
[CHUKi]-[MAP3K5i]	0	349
[CHUKi]-[MAP2K3i]	0	349
[CHUKi]-[DUSP6i]	0	264
[CHUKi]-[RAF_fi]	0	238
[CHUKi]-[KRASi]	5	239
[CHUKi]-[RTPK_fi]	12	311
[CHUKi]-[SOS1i]	5	323
[CHUKi]-[GRB2i]	0	327
[CHUKi]-[PLCG1i]	1	344
[CHUKi]-[PTPN6i]	0	349
[CHUKi]-[SYKi]	3	342
[CHUKi]-[CASP9i]	1	345
[CHUKi]-[PDPK1i]	13	334
[CHUKi]-[ILKi]	7	341
[CHUKi]-[PAK1i]	7	341
[CHUKi]-[MEK_fi]	1	218
[CHUKi]-[SOCS1_gi]	6	326
[CHUKi]-[mTORC1_ci]	0	230
[CHUKi]-[PRKCDi]	0	338
[CHUKi]-[PLK1i]	8	322
[CHUKi]-[MAPKAPK2i]	0	347
[CHUKi]-[IRAK1i]	0	340
[CHUKi]-[ISGF3_ci]	0	349
[CHUKi]-[SOCS1i]	6	326
[CHUKi]-[STAT3i]	70	239
[CHUKi]-[STAT1i]	6	326
[CHUKi]-[STAT2i]	0	349
[CHUKi]-[JAK_fi]	0	349
[CHUKi]-[AXIN1i]	0	344
[CHUKi]-[MDM2i]	10	308
[CHUKi]-[CK1_fi]	0	349
[CHUKi]-[ITCHi]	0	166
[CHUKi]-[TP53i]	0	349
[CHUKi]-[NFKB_fi]	0	349
[CHUKi]-[IKBKBi]	1	311
[CHUKi]-[REL_fi]	0	349
[CHUKi]-[PIAS1i]	0	347
[CHUKi]-[AKT_fi]	35	252
[CHUKi]-[MAPK14i]	14	315
[CHUKi]-[CBPp300_ci]	7	320
[CHUKi]-[SKIi]	0	349
[CHUKi]-[PPM1Ai]	0	349
[CHUKi]-[ERK_fi]	1	220
[CHUKi]-[GSK3_fi]	0	349
[CHUKi]-[PPP1CAi]	0	346
[CHUKi]-[TAB_fi]	0	316
[CHUKi]-[MAP3K7i]	0	316
[CHUKi]-[SMAD4i]	0	349
[CHUKi]-[SMAD1i]	0	349
[CHUKi]-[SMAD5i]	0	349
[CHUKi]-[BMPR2i]	0	349
[CHUKi]-[ACVR1i]	0	349
[CHUKi]-[SRCi]	1	337
[CHUKi]-[SMAD3i]	0	347
[CHUKi]-[SHC1i]	0	327
[CHUKi]-[SMAD6i]	1	343
[CHUKi]-[TRAF6i]	0	336
[CHUKi]-[SMAD7i]	0	334
[CHUKi]-[SMURF1i]	0	331
[CHUKi]-[SMURF2i]	0	349
[CHUKi]-[SMAD2i]	0	320
[CHUKi]-[TGFBR2i]	0	349
[CHUKi]-[TGFBR1i]	0	349
[CHUKi]-[DVL_fi]	0	349
[CHUKi]-[DAAM1i]	0	349
[CHUKi]-[PARD6Ai]	0	349
[CHUKi]-[AP1_ci]	4	336
[CHUKi]-[MYCi]	45	223
[CHUKi]-[JUNi]	0	349
[CHUKi]-[ATF2i]	0	349
[CHUKi]-[FOSi]	0	349
[CHUKi]-[SRFi]	0	349
[CHUKi]-[PTENi]	0	349
[CHUKi]-[CFL_fi]	0	349
[CHUKi]-[LIMK1i]	0	349
[CHUKi]-[LIMK2i]	0	349
[CHUKi]-[CDC42i]	0	349
[CHUKi]-[ARHGAP24i]	6	343
[CHUKi]-[RAC_fi]	2	231
[CHUKi]-[TIAM1i]	0	349
[CHUKi]-[RHOAi]	0	349
[CHUKi]-[RND3i]	0	349
[CHUKi]-[CASP3i]	6	340
[CHUKi]-[JNK_fi]	0	166
[CHUKi]-[MAP2K7i]	0	349
[CHUKi]-[MAPK8IP3i]	0	349
[CHUKi]-[ROCK1i]	6	343
[CHUKi]-[Prosurvivali]	0	349
[CHUKi]-[Antisurvivali]	0	349
[GAB_fi]-[PTPN11i]	0	390
[GAB_fi]-[GRAP2i]	0	415
[GAB_fi]-[MAP3K11i]	0	415
[GAB_fi]-[MAP3K4i]	0	415
[GAB_fi]-[MAP2K4i]	0	322
[GAB_fi]-[DUSP1i]	0	361
[GAB_fi]-[MAP3K5i]	0	415
[GAB_fi]-[MAP2K3i]	0	415
[GAB_fi]-[DUSP6i]	0	317
[GAB_fi]-[RAF_fi]	0	300
[GAB_fi]-[KRASi]	84	227
[GAB_fi]-[RTPK_fi]	2	377
[GAB_fi]-[SOS1i]	84	260
[GAB_fi]-[GRB2i]	0	415
[GAB_fi]-[PLCG1i]	0	415
[GAB_fi]-[PTPN6i]	0	415
[GAB_fi]-[SYKi]	0	415
[GAB_fi]-[CASP9i]	0	415
[GAB_fi]-[PDPK1i]	0	414
[GAB_fi]-[ILKi]	3	403
[GAB_fi]-[PAK1i]	3	403
[GAB_fi]-[MEK_fi]	0	234
[GAB_fi]-[SOCS1_gi]	0	409
[GAB_fi]-[mTORC1_ci]	0	274
[GAB_fi]-[PRKCDi]	0	403
[GAB_fi]-[PLK1i]	0	393
[GAB_fi]-[MAPKAPK2i]	0	413
[GAB_fi]-[IRAK1i]	0	397
[GAB_fi]-[ISGF3_ci]	0	415
[GAB_fi]-[SOCS1i]	0	409
[GAB_fi]-[STAT3i]	2	413
[GAB_fi]-[STAT1i]	0	409
[GAB_fi]-[STAT2i]	0	415
[GAB_fi]-[JAK_fi]	0	415
[GAB_fi]-[AXIN1i]	0	371
[GAB_fi]-[MDM2i]	0	353
[GAB_fi]-[CK1_fi]	0	415
[GAB_fi]-[ITCHi]	0	229
[GAB_fi]-[TP53i]	0	415
[GAB_fi]-[NFKB_fi]	0	415
[GAB_fi]-[IKBKBi]	0	314
[GAB_fi]-[REL_fi]	0	415
[GAB_fi]-[PIAS1i]	0	413
[GAB_fi]-[AKT_fi]	0	338
[GAB_fi]-[MAPK14i]	0	399
[GAB_fi]-[CBPp300_ci]	0	382
[GAB_fi]-[SKIi]	0	415
[GAB_fi]-[PPM1Ai]	0	415
[GAB_fi]-[ERK_fi]	0	237
[GAB_fi]-[GSK3_fi]	0	415
[GAB_fi]-[PPP1CAi]	0	415
[GAB_fi]-[TAB_fi]	0	342
[GAB_fi]-[MAP3K7i]	0	342
[GAB_fi]-[SMAD4i]	0	415
[GAB_fi]-[SMAD1i]	0	415
[GAB_fi]-[SMAD5i]	0	415
[GAB_fi]-[BMPR2i]	0	415
[GAB_fi]-[ACVR1i]	0	415
[GAB_fi]-[SRCi]	0	415
[GAB_fi]-[SMAD3i]	0	415
[GAB_fi]-[SHC1i]	0	415
[GAB_fi]-[SMAD6i]	0	412
[GAB_fi]-[TRAF6i]	0	379
[GAB_fi]-[SMAD7i]	0	413
[GAB_fi]-[SMURF1i]	0	395
[GAB_fi]-[SMURF2i]	0	415
[GAB_fi]-[SMAD2i]	0	368
[GAB_fi]-[TGFBR2i]	0	412
[GAB_fi]-[TGFBR1i]	0	412
[GAB_fi]-[DVL_fi]	0	415
[GAB_fi]-[DAAM1i]	0	415
[GAB_fi]-[PARD6Ai]	0	415
[GAB_fi]-[AP1_ci]	4	394
[GAB_fi]-[MYCi]	1	356
[GAB_fi]-[JUNi]	0	415
[GAB_fi]-[ATF2i]	0	415
[GAB_fi]-[FOSi]	0	415
[GAB_fi]-[SRFi]	0	415
[GAB_fi]-[PTENi]	0	415
[GAB_fi]-[CFL_fi]	0	415
[GAB_fi]-[LIMK1i]	0	415
[GAB_fi]-[LIMK2i]	0	415
[GAB_fi]-[CDC42i]	0	415
[GAB_fi]-[ARHGAP24i]	0	415
[GAB_fi]-[RAC_fi]	1	295
[GAB_fi]-[TIAM1i]	0	415
[GAB_fi]-[RHOAi]	0	415
[GAB_fi]-[RND3i]	0	415
[GAB_fi]-[CASP3i]	0	415
[GAB_fi]-[JNK_fi]	0	229
[GAB_fi]-[MAP2K7i]	0	415
[GAB_fi]-[MAPK8IP3i]	0	415
[GAB_fi]-[ROCK1i]	0	415
[GAB_fi]-[Prosurvivali]	0	415
[GAB_fi]-[Antisurvivali]	0	415
[PTPN11i]-[GRAP2i]	0	390
[PTPN11i]-[MAP3K11i]	0	390
[PTPN11i]-[MAP3K4i]	0	390
[PTPN11i]-[MAP2K4i]	0	297
[PTPN11i]-[DUSP1i]	0	361
[PTPN11i]-[MAP3K5i]	0	390
[PTPN11i]-[MAP2K3i]	0	390
[PTPN11i]-[DUSP6i]	0	292
[PTPN11i]-[RAF_fi]	0	300
[PTPN11i]-[KRASi]	0	311
[PTPN11i]-[RTPK_fi]	0	360
[PTPN11i]-[SOS1i]	0	311
[PTPN11i]-[GRB2i]	0	390
[PTPN11i]-[PLCG1i]	0	390
[PTPN11i]-[PTPN6i]	0	390
[PTPN11i]-[SYKi]	0	390
[PTPN11i]-[CASP9i]	0	390
[PTPN11i]-[PDPK1i]	0	389
[PTPN11i]-[ILKi]	0	390
[PTPN11i]-[PAK1i]	0	390
[PTPN11i]-[MEK_fi]	0	234
[PTPN11i]-[SOCS1_gi]	0	384
[PTPN11i]-[mTORC1_ci]	0	249
[PTPN11i]-[PRKCDi]	0	386
[PTPN11i]-[PLK1i]	0	368
[PTPN11i]-[MAPKAPK2i]	0	388
[PTPN11i]-[IRAK1i]	0	372
[PTPN11i]-[ISGF3_ci]	0	390
[PTPN11i]-[SOCS1i]	0	384
[PTPN11i]-[STAT3i]	0	390
[PTPN11i]-[STAT1i]	0	384
[PTPN11i]-[STAT2i]	0	390
[PTPN11i]-[JAK_fi]	0	390
[PTPN11i]-[AXIN1i]	0	346
[PTPN11i]-[MDM2i]	0	353
[PTPN11i]-[CK1_fi]	0	390
[PTPN11i]-[ITCHi]	0	218
[PTPN11i]-[TP53i]	0	390
[PTPN11i]-[NFKB_fi]	0	390
[PTPN11i]-[IKBKBi]	0	314
[PTPN11i]-[REL_fi]	0	390
[PTPN11i]-[PIAS1i]	0	388
[PTPN11i]-[AKT_fi]	0	319
[PTPN11i]-[MAPK14i]	0	374
[PTPN11i]-[CBPp300_ci]	0	364
[PTPN11i]-[SKIi]	0	390
[PTPN11i]-[PPM1Ai]	0	390
[PTPN11i]-[ERK_fi]	0	236
[PTPN11i]-[GSK3_fi]	0	390
[PTPN11i]-[PPP1CAi]	0	390
[PTPN11i]-[TAB_fi]	0	314
[PTPN11i]-[MAP3K7i]	0	314
[PTPN11i]-[SMAD4i]	0	390
[PTPN11i]-[SMAD1i]	0	390
[PTPN11i]-[SMAD5i]	0	390
[PTPN11i]-[BMPR2i]	0	390
[PTPN11i]-[ACVR1i]	0	390
[PTPN11i]-[SRCi]	0	390
[PTPN11i]-[SMAD3i]	0	390
[PTPN11i]-[SHC1i]	0	390
[PTPN11i]-[SMAD6i]	0	387
[PTPN11i]-[TRAF6i]	0	354
[PTPN11i]-[SMAD7i]	0	389
[PTPN11i]-[SMURF1i]	0	373
[PTPN11i]-[SMURF2i]	0	390
[PTPN11i]-[SMAD2i]	0	345
[PTPN11i]-[TGFBR2i]	0	387
[PTPN11i]-[TGFBR1i]	0	387
[PTPN11i]-[DVL_fi]	0	390
[PTPN11i]-[DAAM1i]	0	390
[PTPN11i]-[PARD6Ai]	0	390
[PTPN11i]-[AP1_ci]	0	373
[PTPN11i]-[MYCi]	0	338
[PTPN11i]-[JUNi]	0	390
[PTPN11i]-[ATF2i]	0	390
[PTPN11i]-[FOSi]	0	390
[PTPN11i]-[SRFi]	0	390
[PTPN11i]-[PTENi]	0	390
[PTPN11i]-[CFL_fi]	0	390
[PTPN11i]-[LIMK1i]	0	390
[PTPN11i]-[LIMK2i]	0	390
[PTPN11i]-[CDC42i]	0	390
[PTPN11i]-[ARHGAP24i]	0	390
[PTPN11i]-[RAC_fi]	0	271
[PTPN11i]-[TIAM1i]	0	390
[PTPN11i]-[RHOAi]	0	390
[PTPN11i]-[RND3i]	0	390
[PTPN11i]-[CASP3i]	0	390
[PTPN11i]-[JNK_fi]	0	218
[PTPN11i]-[MAP2K7i]	0	390
[PTPN11i]-[MAPK8IP3i]	0	390
[PTPN11i]-[ROCK1i]	0	390
[PTPN11i]-[Prosurvivali]	0	390
[PTPN11i]-[Antisurvivali]	0	390
[GRAP2i]-[MAP3K11i]	0	450
[GRAP2i]-[MAP3K4i]	0	450
[GRAP2i]-[MAP2K4i]	0	348
[GRAP2i]-[DUSP1i]	0	428
[GRAP2i]-[MAP3K5i]	0	450
[GRAP2i]-[MAP2K3i]	0	450
[GRAP2i]-[DUSP6i]	0	352
[GRAP2i]-[RAF_fi]	0	300
[GRAP2i]-[KRASi]	0	311
[GRAP2i]-[RTPK_fi]	0	419
[GRAP2i]-[SOS1i]	0	426
[GRAP2i]-[GRB2i]	0	415
[GRAP2i]-[PLCG1i]	0	450
[GRAP2i]-[PTPN6i]	0	450
[GRAP2i]-[SYKi]	0	450
[GRAP2i]-[CASP9i]	0	450
[GRAP2i]-[PDPK1i]	0	448
[GRAP2i]-[ILKi]	0	450
[GRAP2i]-[PAK1i]	0	450
[GRAP2i]-[MEK_fi]	0	258
[GRAP2i]-[SOCS1_gi]	0	443
[GRAP2i]-[mTORC1_ci]	0	309
[GRAP2i]-[PRKCDi]	0	437
[GRAP2i]-[PLK1i]	0	428
[GRAP2i]-[MAPKAPK2i]	0	448
[GRAP2i]-[IRAK1i]	0	435
[GRAP2i]-[ISGF3_ci]	0	450
[GRAP2i]-[SOCS1i]	0	443
[GRAP2i]-[STAT3i]	0	450
[GRAP2i]-[STAT1i]	0	443
[GRAP2i]-[STAT2i]	0	450
[GRAP2i]-[JAK_fi]	0	450
[GRAP2i]-[AXIN1i]	0	405
[GRAP2i]-[MDM2i]	0	404
[GRAP2i]-[CK1_fi]	0	450
[GRAP2i]-[ITCHi]	0	250
[GRAP2i]-[TP53i]	0	450
[GRAP2i]-[NFKB_fi]	0	450
[GRAP2i]-[IKBKBi]	0	396
[GRAP2i]-[REL_fi]	0	450
[GRAP2i]-[PIAS1i]	0	448
[GRAP2i]-[AKT_fi]	0	373
[GRAP2i]-[MAPK14i]	0	434
[GRAP2i]-[CBPp300_ci]	0	410
[GRAP2i]-[SKIi]	0	450
[GRAP2i]-[PPM1Ai]	0	450
[GRAP2i]-[ERK_fi]	0	261
[GRAP2i]-[GSK3_fi]	0	450
[GRAP2i]-[PPP1CAi]	0	450
[GRAP2i]-[TAB_fi]	0	396
[GRAP2i]-[MAP3K7i]	0	396
[GRAP2i]-[SMAD4i]	0	450
[GRAP2i]-[SMAD1i]	0	450
[GRAP2i]-[SMAD5i]	0	450
[GRAP2i]-[BMPR2i]	0	450
[GRAP2i]-[ACVR1i]	0	450
[GRAP2i]-[SRCi]	0	450
[GRAP2i]-[SMAD3i]	0	450
[GRAP2i]-[SHC1i]	0	415
[GRAP2i]-[SMAD6i]	0	446
[GRAP2i]-[TRAF6i]	0	424
[GRAP2i]-[SMAD7i]	0	448
[GRAP2i]-[SMURF1i]	0	429
[GRAP2i]-[SMURF2i]	0	450
[GRAP2i]-[SMAD2i]	0	397
[GRAP2i]-[TGFBR2i]	0	450
[GRAP2i]-[TGFBR1i]	0	450
[GRAP2i]-[DVL_fi]	0	450
[GRAP2i]-[DAAM1i]	0	450
[GRAP2i]-[PARD6Ai]	0	450
[GRAP2i]-[AP1_ci]	0	436
[GRAP2i]-[MYCi]	0	392
[GRAP2i]-[JUNi]	0	450
[GRAP2i]-[ATF2i]	0	450
[GRAP2i]-[FOSi]	0	450
[GRAP2i]-[SRFi]	0	450
[GRAP2i]-[PTENi]	0	450
[GRAP2i]-[CFL_fi]	0	450
[GRAP2i]-[LIMK1i]	0	450
[GRAP2i]-[LIMK2i]	0	450
[GRAP2i]-[CDC42i]	0	450
[GRAP2i]-[ARHGAP24i]	0	450
[GRAP2i]-[RAC_fi]	0	310
[GRAP2i]-[TIAM1i]	0	450
[GRAP2i]-[RHOAi]	0	450
[GRAP2i]-[RND3i]	0	450
[GRAP2i]-[CASP3i]	0	450
[GRAP2i]-[JNK_fi]	0	250
[GRAP2i]-[MAP2K7i]	0	450
[GRAP2i]-[MAPK8IP3i]	0	450
[GRAP2i]-[ROCK1i]	0	450
[GRAP2i]-[Prosurvivali]	0	450
[GRAP2i]-[Antisurvivali]	0	450
[MAP3K11i]-[MAP3K4i]	0	323
[MAP3K11i]-[MAP2K4i]	0	348
[MAP3K11i]-[DUSP1i]	0	428
[MAP3K11i]-[MAP3K5i]	0	450
[MAP3K11i]-[MAP2K3i]	0	450
[MAP3K11i]-[DUSP6i]	0	352
[MAP3K11i]-[RAF_fi]	0	300
[MAP3K11i]-[KRASi]	0	311
[MAP3K11i]-[RTPK_fi]	0	419
[MAP3K11i]-[SOS1i]	0	426
[MAP3K11i]-[GRB2i]	0	415
[MAP3K11i]-[PLCG1i]	0	450
[MAP3K11i]-[PTPN6i]	0	450
[MAP3K11i]-[SYKi]	0	450
[MAP3K11i]-[CASP9i]	0	450
[MAP3K11i]-[PDPK1i]	0	448
[MAP3K11i]-[ILKi]	0	450
[MAP3K11i]-[PAK1i]	0	450
[MAP3K11i]-[MEK_fi]	0	258
[MAP3K11i]-[SOCS1_gi]	0	443
[MAP3K11i]-[mTORC1_ci]	0	309
[MAP3K11i]-[PRKCDi]	0	437
[MAP3K11i]-[PLK1i]	0	428
[MAP3K11i]-[MAPKAPK2i]	0	448
[MAP3K11i]-[IRAK1i]	0	435
[MAP3K11i]-[ISGF3_ci]	0	450
[MAP3K11i]-[SOCS1i]	0	443
[MAP3K11i]-[STAT3i]	0	450
[MAP3K11i]-[STAT1i]	0	443
[MAP3K11i]-[STAT2i]	0	450
[MAP3K11i]-[JAK_fi]	0	450
[MAP3K11i]-[AXIN1i]	0	405
[MAP3K11i]-[MDM2i]	0	404
[MAP3K11i]-[CK1_fi]	0	450
[MAP3K11i]-[ITCHi]	0	250
[MAP3K11i]-[TP53i]	0	450
[MAP3K11i]-[NFKB_fi]	0	450
[MAP3K11i]-[IKBKBi]	0	396
[MAP3K11i]-[REL_fi]	0	450
[MAP3K11i]-[PIAS1i]	0	448
[MAP3K11i]-[AKT_fi]	0	373
[MAP3K11i]-[MAPK14i]	0	434
[MAP3K11i]-[CBPp300_ci]	0	410
[MAP3K11i]-[SKIi]	0	450
[MAP3K11i]-[PPM1Ai]	0	450
[MAP3K11i]-[ERK_fi]	0	261
[MAP3K11i]-[GSK3_fi]	0	450
[MAP3K11i]-[PPP1CAi]	0	450
[MAP3K11i]-[TAB_fi]	0	396
[MAP3K11i]-[MAP3K7i]	0	396
[MAP3K11i]-[SMAD4i]	0	450
[MAP3K11i]-[SMAD1i]	0	450
[MAP3K11i]-[SMAD5i]	0	450
[MAP3K11i]-[BMPR2i]	0	450
[MAP3K11i]-[ACVR1i]	0	450
[MAP3K11i]-[SRCi]	0	450
[MAP3K11i]-[SMAD3i]	0	450
[MAP3K11i]-[SHC1i]	0	415
[MAP3K11i]-[SMAD6i]	0	446
[MAP3K11i]-[TRAF6i]	0	424
[MAP3K11i]-[SMAD7i]	0	448
[MAP3K11i]-[SMURF1i]	0	429
[MAP3K11i]-[SMURF2i]	0	450
[MAP3K11i]-[SMAD2i]	0	397
[MAP3K11i]-[TGFBR2i]	0	450
[MAP3K11i]-[TGFBR1i]	0	450
[MAP3K11i]-[DVL_fi]	0	450
[MAP3K11i]-[DAAM1i]	0	450
[MAP3K11i]-[PARD6Ai]	0	450
[MAP3K11i]-[AP1_ci]	0	436
[MAP3K11i]-[MYCi]	0	392
[MAP3K11i]-[JUNi]	0	450
[MAP3K11i]-[ATF2i]	0	450
[MAP3K11i]-[FOSi]	0	450
[MAP3K11i]-[SRFi]	0	450
[MAP3K11i]-[PTENi]	0	450
[MAP3K11i]-[CFL_fi]	0	450
[MAP3K11i]-[LIMK1i]	0	450
[MAP3K11i]-[LIMK2i]	0	450
[MAP3K11i]-[CDC42i]	0	450
[MAP3K11i]-[ARHGAP24i]	0	450
[MAP3K11i]-[RAC_fi]	0	316
[MAP3K11i]-[TIAM1i]	0	450
[MAP3K11i]-[RHOAi]	0	450
[MAP3K11i]-[RND3i]	0	450
[MAP3K11i]-[CASP3i]	0	450
[MAP3K11i]-[JNK_fi]	0	250
[MAP3K11i]-[MAP2K7i]	0	450
[MAP3K11i]-[MAPK8IP3i]	0	450
[MAP3K11i]-[ROCK1i]	0	450
[MAP3K11i]-[Prosurvivali]	0	450
[MAP3K11i]-[Antisurvivali]	0	450
[MAP3K4i]-[MAP2K4i]	0	348
[MAP3K4i]-[DUSP1i]	0	428
[MAP3K4i]-[MAP3K5i]	0	450
[MAP3K4i]-[MAP2K3i]	0	450
[MAP3K4i]-[DUSP6i]	0	352
[MAP3K4i]-[RAF_fi]	0	300
[MAP3K4i]-[KRASi]	0	311
[MAP3K4i]-[RTPK_fi]	0	419
[MAP3K4i]-[SOS1i]	0	426
[MAP3K4i]-[GRB2i]	0	415
[MAP3K4i]-[PLCG1i]	0	450
[MAP3K4i]-[PTPN6i]	0	450
[MAP3K4i]-[SYKi]	0	450
[MAP3K4i]-[CASP9i]	0	450
[MAP3K4i]-[PDPK1i]	0	448
[MAP3K4i]-[ILKi]	0	450
[MAP3K4i]-[PAK1i]	0	450
[MAP3K4i]-[MEK_fi]	0	258
[MAP3K4i]-[SOCS1_gi]	0	443
[MAP3K4i]-[mTORC1_ci]	0	309
[MAP3K4i]-[PRKCDi]	0	437
[MAP3K4i]-[PLK1i]	0	428
[MAP3K4i]-[MAPKAPK2i]	0	448
[MAP3K4i]-[IRAK1i]	0	435
[MAP3K4i]-[ISGF3_ci]	0	450
[MAP3K4i]-[SOCS1i]	0	443
[MAP3K4i]-[STAT3i]	0	450
[MAP3K4i]-[STAT1i]	0	443
[MAP3K4i]-[STAT2i]	0	450
[MAP3K4i]-[JAK_fi]	0	450
[MAP3K4i]-[AXIN1i]	0	405
[MAP3K4i]-[MDM2i]	0	404
[MAP3K4i]-[CK1_fi]	0	450
[MAP3K4i]-[ITCHi]	0	250
[MAP3K4i]-[TP53i]	0	450
[MAP3K4i]-[NFKB_fi]	0	450
[MAP3K4i]-[IKBKBi]	0	396
[MAP3K4i]-[REL_fi]	0	450
[MAP3K4i]-[PIAS1i]	0	448
[MAP3K4i]-[AKT_fi]	0	373
[MAP3K4i]-[MAPK14i]	0	434
[MAP3K4i]-[CBPp300_ci]	0	410
[MAP3K4i]-[SKIi]	0	450
[MAP3K4i]-[PPM1Ai]	0	450
[MAP3K4i]-[ERK_fi]	0	261
[MAP3K4i]-[GSK3_fi]	0	450
[MAP3K4i]-[PPP1CAi]	0	450
[MAP3K4i]-[TAB_fi]	0	396
[MAP3K4i]-[MAP3K7i]	0	396
[MAP3K4i]-[SMAD4i]	0	450
[MAP3K4i]-[SMAD1i]	0	450
[MAP3K4i]-[SMAD5i]	0	450
[MAP3K4i]-[BMPR2i]	0	450
[MAP3K4i]-[ACVR1i]	0	450
[MAP3K4i]-[SRCi]	0	450
[MAP3K4i]-[SMAD3i]	0	450
[MAP3K4i]-[SHC1i]	0	415
[MAP3K4i]-[SMAD6i]	0	446
[MAP3K4i]-[TRAF6i]	0	424
[MAP3K4i]-[SMAD7i]	0	448
[MAP3K4i]-[SMURF1i]	0	429
[MAP3K4i]-[SMURF2i]	0	450
[MAP3K4i]-[SMAD2i]	0	397
[MAP3K4i]-[TGFBR2i]	0	450
[MAP3K4i]-[TGFBR1i]	0	450
[MAP3K4i]-[DVL_fi]	0	450
[MAP3K4i]-[DAAM1i]	0	450
[MAP3K4i]-[PARD6Ai]	0	450
[MAP3K4i]-[AP1_ci]	0	436
[MAP3K4i]-[MYCi]	0	392
[MAP3K4i]-[JUNi]	0	450
[MAP3K4i]-[ATF2i]	0	450
[MAP3K4i]-[FOSi]	0	450
[MAP3K4i]-[SRFi]	0	450
[MAP3K4i]-[PTENi]	0	450
[MAP3K4i]-[CFL_fi]	0	450
[MAP3K4i]-[LIMK1i]	0	450
[MAP3K4i]-[LIMK2i]	0	450
[MAP3K4i]-[CDC42i]	0	450
[MAP3K4i]-[ARHGAP24i]	0	450
[MAP3K4i]-[RAC_fi]	0	316
[MAP3K4i]-[TIAM1i]	0	450
[MAP3K4i]-[RHOAi]	0	450
[MAP3K4i]-[RND3i]	0	450
[MAP3K4i]-[CASP3i]	0	450
[MAP3K4i]-[JNK_fi]	0	250
[MAP3K4i]-[MAP2K7i]	0	450
[MAP3K4i]-[MAPK8IP3i]	0	450
[MAP3K4i]-[ROCK1i]	0	450
[MAP3K4i]-[Prosurvivali]	0	450
[MAP3K4i]-[Antisurvivali]	0	450
[MAP2K4i]-[DUSP1i]	0	273
[MAP2K4i]-[MAP3K5i]	0	348
[MAP2K4i]-[MAP2K3i]	0	332
[MAP2K4i]-[DUSP6i]	0	295
[MAP2K4i]-[RAF_fi]	0	216
[MAP2K4i]-[KRASi]	0	227
[MAP2K4i]-[RTPK_fi]	0	329
[MAP2K4i]-[SOS1i]	0	325
[MAP2K4i]-[GRB2i]	0	322
[MAP2K4i]-[PLCG1i]	0	348
[MAP2K4i]-[PTPN6i]	0	348
[MAP2K4i]-[SYKi]	0	348
[MAP2K4i]-[CASP9i]	0	348
[MAP2K4i]-[PDPK1i]	0	344
[MAP2K4i]-[ILKi]	0	348
[MAP2K4i]-[PAK1i]	0	326
[MAP2K4i]-[MEK_fi]	0	148
[MAP2K4i]-[SOCS1_gi]	0	320
[MAP2K4i]-[mTORC1_ci]	0	270
[MAP2K4i]-[PRKCDi]	0	331
[MAP2K4i]-[PLK1i]	0	333
[MAP2K4i]-[MAPKAPK2i]	0	339
[MAP2K4i]-[IRAK1i]	0	308
[MAP2K4i]-[ISGF3_ci]	0	348
[MAP2K4i]-[SOCS1i]	0	320
[MAP2K4i]-[STAT3i]	0	348
[MAP2K4i]-[STAT1i]	0	320
[MAP2K4i]-[STAT2i]	0	348
[MAP2K4i]-[JAK_fi]	0	348
[MAP2K4i]-[AXIN1i]	0	306
[MAP2K4i]-[MDM2i]	0	313
[MAP2K4i]-[CK1_fi]	0	348
[MAP2K4i]-[ITCHi]	0	192
[MAP2K4i]-[TP53i]	0	348
[MAP2K4i]-[NFKB_fi]	0	348
[MAP2K4i]-[IKBKBi]	0	294
[MAP2K4i]-[REL_fi]	0	348
[MAP2K4i]-[PIAS1i]	0	339
[MAP2K4i]-[AKT_fi]	0	296
[MAP2K4i]-[MAPK14i]	0	339
[MAP2K4i]-[CBPp300_ci]	0	315
[MAP2K4i]-[SKIi]	0	348
[MAP2K4i]-[PPM1Ai]	0	348
[MAP2K4i]-[ERK_fi]	0	151
[MAP2K4i]-[GSK3_fi]	0	348
[MAP2K4i]-[PPP1CAi]	0	348
[MAP2K4i]-[TAB_fi]	0	278
[MAP2K4i]-[MAP3K7i]	0	278
[MAP2K4i]-[SMAD4i]	0	348
[MAP2K4i]-[SMAD1i]	0	348
[MAP2K4i]-[SMAD5i]	0	348
[MAP2K4i]-[BMPR2i]	0	348
[MAP2K4i]-[ACVR1i]	0	348
[MAP2K4i]-[SRCi]	0	348
[MAP2K4i]-[SMAD3i]	0	348
[MAP2K4i]-[SHC1i]	0	322
[MAP2K4i]-[SMAD6i]	0	329
[MAP2K4i]-[TRAF6i]	0	284
[MAP2K4i]-[SMAD7i]	0	345
[MAP2K4i]-[SMURF1i]	0	328
[MAP2K4i]-[SMURF2i]	0	348
[MAP2K4i]-[SMAD2i]	0	303
[MAP2K4i]-[TGFBR2i]	0	348
[MAP2K4i]-[TGFBR1i]	0	348
[MAP2K4i]-[DVL_fi]	0	348
[MAP2K4i]-[DAAM1i]	0	348
